PG mapping,consistency_bin_2,consistency_bin_3,consistency_bin_4,consistency_bin_5,consistency_bin_6,consistency_bin_7,consistency_bin_8,consistency_bin_9,consistency_bin_10,consistency_bin_11,consistency_bin_12,consistency_bin_13,consistency_bin_14,consistency_bin_15,consistency_bin_16,consistency_bin_17,consistency_bin_18,consistency_bin_19,consistency_bin_20,consistency_bin_21,consistency_bin_22,consistency_bin_23,consistency_bin_24
w-u,0,0,0.1,0.04705882352941176,0.06999999999999999,0.071875,0.08277347114556417,0.10386318521911742,0.10803807509254362,0.11527777777777776,0.11513157894736845,0.11684782608695651,0.12028443113772457,0.12019230769230768,0.12010233918128654,0.12001445086705202,0.12001445086705202,0.12001445086705202,0.12001445086705202,0.12001445086705202,0.12001445086705202,0.12001445086705202,0.12001445086705202
w-w,0,0.13333333333333333,0.4384615384615385,0.4868805704099822,0.43916169289202384,0.44874574829931974,0.4505383290267011,0.43006347752110463,0.42760421116804725,0.41616448576675846,0.4162828947368421,0.415092701863354,0.4110728493212778,0.4100098864895448,0.4101413789287296,0.4091137617161412,0.4091137617161412,0.4091137617161412,0.4091137617161412,0.4091137617161412,0.4091137617161412,0.4091137617161412,0.4091137617161412
w-wh,0,0,0.03076923076923077,0.02181818181818181,0.04254747693977211,0.04995039682539683,0.04642280361757105,0.04785507056693497,0.04719505633441791,0.04906450872359963,0.04921558704453441,0.04879223602484472,0.04942967650356657,0.04941550366581013,0.04940166235642226,0.04938814107730926,0.04938814107730926,0.04938814107730926,0.04938814107730926,0.04938814107730926,0.04938814107730926,0.04938814107730926,0.04938814107730926
z-cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z-cz,0,0,0,0,0,0,0,0,0,0,0.01333333333333333,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368
z-ds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z-es,0,0,0.01176470588235294,0.01111111111111111,0.02480620155038759,0.0475,0.05262267343485617,0.04398268398268398,0.04093625498007967,0.03538461538461539,0.03316309159005788,0.03209718670076726,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449,0.03188405797101449
z-s,0,0.2,0.18823529411764703,0.5138888888888888,0.6869286287089014,0.6292307692307693,0.6289900454875075,0.6186555582781998,0.623853771904253,0.6411068068622026,0.6458563159686755,0.6487276214833759,0.6503623188405797,0.6497915425848719,0.6497915425848719,0.6501922508133688,0.6501922508133688,0.6501922508133688,0.6501922508133688,0.6501922508133688,0.6501922508133688,0.6501922508133688,0.6501922508133688
z-si,0,0,0,0,0,0,0,0.02666666666666666,0.025,0.02,0.01818181818181818,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608,0.01739130434782608
z-ss,0,0,0,0.02222222222222222,0.01379310344827586,0.00769230769230769,0.00519480519480519,0.00377358490566037,0.0048780487804878,0.00575539568345323,0.00571428571428571,0.00571428571428571,0.00555555555555555,0.00547945205479452,0.00547945205479452,0.00544217687074829,0.00544217687074829,0.00544217687074829,0.00544217687074829,0.00544217687074829,0.00544217687074829,0.00544217687074829,0.00544217687074829
z-ts,0,0,0,0,0,0,0,0,0,0,0,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368,0.01052631578947368
z-tz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z-x,0,0,0,0,0,0,0,0.00188679245283018,0.0016260162601626,0.0014388489208633,0.00142857142857142,0.00142857142857142,0.00138888888888888,0.00136986301369863,0.00136986301369863,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707
z-z,0,0,0.2,0.25,0.24533547179898427,0.2726923076923077,0.27789570835256117,0.2693702523891203,0.2717584944773751,0.26884892086330936,0.2559497057249866,0.2476658558160106,0.2468821510297483,0.24773831541330993,0.24773831541330993,0.24747738912498635,0.24747738912498635,0.24747738912498635,0.24747738912498635,0.24747738912498635,0.24747738912498635,0.24747738912498635,0.24747738912498635
z-zz,0,0,0,0.00277777777777777,0.02913659449345095,0.04288461538461539,0.03529676753027007,0.03566446132483868,0.03194741359764195,0.02746541228555616,0.02637287805827131,0.02592254293021556,0.02548309178743961,0.02529283303553702,0.02529283303553702,0.02519964507542147,0.02519964507542147,0.02519964507542147,0.02519964507542147,0.02519964507542147,0.02519964507542147,0.02519964507542147,0.02519964507542147
æ-a,0.2,0.6,0.5715277777777777,0.7588969404186795,0.7064690026954178,0.709402468876249,0.7537958046946811,0.7612740087001733,0.767796451914099,0.7666934599926927,0.7554818823745564,0.7551698393238118,0.7567569126918223,0.7569512933833726,0.7469663597146176,0.7470372699523035,0.7470372699523035,0.7470372699523035,0.7470372699523035,0.7470372699523035,0.7470372699523035,0.7470372699523035,0.7470372699523035
æ-a_e,0,0,0,0.00493827160493827,0.0729559748427673,0.07646196357074381,0.03670453142363254,0.03097583326787631,0.02563492063492063,0.02742966751918158,0.0262430902869176,0.02677196178545751,0.02607506657429258,0.02596106038765527,0.0366506277307671,0.03659379609448957,0.03659379609448957,0.03659379609448957,0.03659379609448957,0.03659379609448957,0.03659379609448957,0.03659379609448957,0.03659379609448957
æ-aha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
æ-ai,0,0,0,0,0,0,0,4.555808656036446e-4,3.968253968253968e-4,3.6231884057971015e-4,3.448275862068965e-4,3.33889816360601e-4,3.289473684210526e-4,3.273322422258593e-4,3.252032520325203e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4,3.2362459546925567e-4
æ-au,0,0,0.02847222222222222,0.03616478797638218,0.02057502246181491,0.01219381998019161,0.00838855277057524,0.00640172002348971,0.00538748832866479,0.00480026793326026,0.00475905881272182,0.00457284327632448,0.00442920619278853,0.00435866542923407,0.00432169819147171,0.00431308023420427,0.00431308023420427,0.00431308023420427,0.00431308023420427,0.00431308023420427,0.00431308023420427,0.00431308023420427,0.00431308023420427
æ-ea,0,0,0,0,0,0.00194174757281553,0.00111111111111111,8.928571428571428e-4,7.84313725490196e-4,7.142857142857143e-4,6.711409395973154e-4,6.514657980456026e-4,6.451612903225806e-4,6.369426751592357e-4,6.25e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4,6.211180124223602e-4
æ-eah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
æ-i_e,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0.01176470588235294,0.01176470588235294,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111
ð-th,0,0.2,0.8,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ŋ-n,0,0,0.4,0.35073529411764703,0.3220196353436185,0.3041666666666667,0.31048611111111113,0.3159322033898305,0.3193903144896778,0.32051282051282054,0.3224566338490389,0.3223920070526006,0.32282229965156795,0.3242296918767507,0.3242296918767507,0.3247058823529412,0.3247058823529412,0.3247058823529412,0.3247058823529412,0.3247058823529412,0.3247058823529412,0.3247058823529412,0.3247058823529412
ŋ-nd,0,0,0,0,0,0.00416666666666666,0.003125,0.00285714285714285,0.00273972602739726,0.00256410256410256,0.00253164556962025,0.0024390243902439,0.0024390243902439,0.00238095238095238,0.00238095238095238,0.00235294117647058,0.00235294117647058,0.00235294117647058,0.00235294117647058,0.00235294117647058,0.00235294117647058,0.00235294117647058,0.00235294117647058
ŋ-ng,0,0.2,0.2,0.2466331269349845,0.2764055615067752,0.2904970760233918,0.28541327913279135,0.2803137927664795,0.27701525862822407,0.27607919506653683,0.27335196954399643,0.27351607599517197,0.27309258542320874,0.2717500114800019,0.2709403761504602,0.2704921968787515,0.2704921968787515,0.2704921968787515,0.2704921968787515,0.2704921968787515,0.2704921968787515,0.2704921968787515,0.2704921968787515
ŋ-ngu,0,0,0,0.00263157894736842,0.00157480314960629,0.00116959064327485,9.75609756097561e-4,8.968609865470852e-4,8.547008547008548e-4,8.438818565400843e-4,0.00165975103734439,0.00165289256198347,0.00164609053497942,0.00163934426229508,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673,0.00244897959183673
ɑ-a,0.1,0.4,0.4238095238095238,0.4156410256410256,0.5715352883149494,0.5325129105556703,0.5137512688793873,0.4613545188190219,0.4171894175526549,0.4173207725144472,0.4139113450336685,0.40849336393679536,0.4108839775067886,0.4124561525581932,0.41451046018800586,0.4130645928232216,0.4128932660688357,0.4128932660688357,0.4128932660688357,0.4128932660688357,0.4128932660688357,0.4128932660688357,0.4128932660688357
ɑ-a_e,0,0,0,0.025,0.01873015873015873,0.0151294498381877,0.01272078501338091,0.01024340770791075,0.00931624652221566,0.00991585666618308,0.00979961215255332,0.03006522717049032,0.02973541730513842,0.03001196053025017,0.02816444414359529,0.02810369318181817,0.02808922558922558,0.02808922558922558,0.02808922558922558,0.02808922558922558,0.02808922558922558,0.02808922558922558,0.02808922558922558
ɑ-aa,0,0,0,0,0,0,0,0,0.00344827586206896,0.00327868852459016,0.00307692307692307,0.00277777777777777,0.00256410256410256,0.00253164556962025,0.00253164556962025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
ɑ-aah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɑ-ach,0,0,0,0,0,0,0,5.747126436781609e-4,4.889975550122249e-4,4.424778761061947e-4,4.2016806722689073e-4,4.048582995951417e-4,3.984063745019921e-4,3.937007874015748e-4,3.92156862745098e-4,3.90625e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4
ɑ-ah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɑ-au,0,0,0,0.025,0.01767554479418886,0.01453040005508503,0.01602017902734627,0.01624746450304259,0.01824517074017821,0.021324479854873,0.01999239992102409,0.01904047166169006,0.01789170093626686,0.01761291511596637,0.01758001678839648,0.01740321828358209,0.01740093392685694,0.01740093392685694,0.01740093392685694,0.01740093392685694,0.01740093392685694,0.01740093392685694,0.01740093392685694
ɑ-au_e,0,0,0,0.00307692307692307,0.00148148148148148,9.70873786407767e-4,6.779661016949152e-4,5.747126436781609e-4,4.889975550122249e-4,4.424778761061947e-4,4.2016806722689073e-4,4.048582995951417e-4,3.984063745019921e-4,3.937007874015748e-4,3.92156862745098e-4,3.90625e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4
ɑ-aw,0,0,0,0.01333333333333333,0.05677966101694916,0.08425531914893616,0.08275862068965519,0.08222222222222222,0.08199004975124378,0.06846846846846846,0.07141722991095376,0.07101924759405073,0.07078115682766846,0.07070774619855107,0.06117263005330135,0.06113539445628997,0.06113539445628997,0.06113539445628997,0.06113539445628997,0.06113539445628997,0.06113539445628997,0.06113539445628997,0.06113539445628997
ɑ-e,0,0,0,0,0,0,0,0,4.889975550122249e-4,4.424778761061947e-4,8.403361344537815e-4,0.01192082771030139,0.01105322300541424,0.01091398385328416,0.0109108960039712,0.01078125,0.01077972709551657,0.01077972709551657,0.01077972709551657,0.01077972709551657,0.01077972709551657,0.01077972709551657,0.01077972709551657
ɑ-ea,0,0,0,0,0.00296296296296296,0.0029126213592233,0.00271186440677966,0.00229885057471264,0.00195599022004889,0.00221238938053097,0.00210084033613445,0.0020242914979757,0.00199203187250996,0.00196850393700787,0.00196078431372549,0.001953125,0.00194931773879142,0.00194931773879142,0.00194931773879142,0.00194931773879142,0.00194931773879142,0.00194931773879142,0.00194931773879142
ɑ-ho,0,0,0,0,0.01428571428571428,0.01879432624113475,0.01328493647912885,0.01790849673202614,0.01578315319951964,0.01491655590016246,0.01398133247505632,0.0126859142607174,0.01180679785330948,0.01163601624074516,0.01162470961930498,0.01149253731343283,0.01149253731343283,0.01149253731343283,0.01149253731343283,0.01149253731343283,0.01149253731343283,0.01149253731343283,0.01149253731343283
ɑ-i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90625e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4
ɑ-i_e,0,0,0,0,0,0,0,0,0,0,0,0,0,3.937007874015748e-4,3.92156862745098e-4,3.90625e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4,3.898635477582846e-4
ɑ-o,0.1,0.2,0.3761904761904762,0.267948717948718,0.27221056407497085,0.2965898918956139,0.33498784951859484,0.38832995267072346,0.4309095698474158,0.4418940204012016,0.4454364636102269,0.4232140896355567,0.42294459609385954,0.4213005008001896,0.41253957328266894,0.4139699584464044,0.4137879713606344,0.4137879713606344,0.4137879713606344,0.4137879713606344,0.4137879713606344,0.4137879713606344,0.4137879713606344
ɑ-o_e,0,0,0,0,0.00148148148148148,0.00930420711974109,0.00729705619982158,0.00736984448951994,0.00736025630216676,0.00770346728565211,0.00769877181641887,0.00804093567251462,0.01030748799673102,0.01057510216286255,0.02873530539949006,0.02904119318181818,0.02941963494595073,0.02941963494595073,0.02941963494595073,0.02941963494595073,0.02941963494595073,0.02941963494595073,0.02941963494595073
ɑ-oh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɑ-ou,0,0,0,0.05,0.04285714285714286,0.025,0.01578947368421052,0.01176470588235294,0.01034482758620689,0.00983606557377049,0.00923076923076923,0.00833333333333333,0.00769230769230769,0.00759493670886076,0.00759493670886076,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
ɑ-ow,0,0,0,0,0,0,0,0.00111111111111111,0.00199004975124378,0.0018018018018018,0.00167364016736401,0.00157480314960629,0.00155038759689922,0.00150943396226415,0.00149812734082397,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283
ɔ-a,0,0,0.09,0.08114035087719298,0.13528107473588108,0.11645394835050007,0.09364809405849078,0.08764292186219096,0.0810060866451844,0.08127167884254907,0.07985749426163934,0.0834848314816893,0.08208905621444126,0.08124357176250585,0.08091570291004682,0.08091570291004682,0.08083585621569997,0.08083585621569997,0.08083585621569997,0.08083585621569997,0.08083585621569997,0.08083585621569997,0.08083585621569997
ɔ-a_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔ-ao,0,0,0,0,0,0,0,0,5.847953216374269e-4,5.420054200542005e-4,5.181347150259067e-4,5.012531328320802e-4,4.975124378109452e-4,4.962779156327543e-4,4.962779156327543e-4,4.962779156327543e-4,4.950495049504951e-4,4.950495049504951e-4,4.950495049504951e-4,4.950495049504951e-4,4.950495049504951e-4,4.950495049504951e-4,4.950495049504951e-4
ɔ-au,0,0,0,0.07850877192982456,0.06793617668797008,0.06780489625317213,0.05866577932241407,0.06888941623160892,0.06503162668576201,0.06789799743839224,0.0718976590479181,0.07657950847267422,0.07789839436913142,0.07675908943791131,0.0758847724980206,0.0758847724980206,0.07586266110573994,0.07586266110573994,0.07586266110573994,0.07586266110573994,0.07586266110573994,0.07586266110573994,0.07586266110573994
ɔ-au_e,0,0,0,0.00701754385964912,0.0048780487804878,0.00492610837438423,0.00542635658914728,0.00465116279069767,0.00467836257309941,0.0048780487804878,0.00466321243523316,0.0050125313283208,0.00497512437810945,0.00496277915632754,0.00496277915632754,0.00496277915632754,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495
ɔ-augh,0,0,0,0.075,0.03854615016738403,0.02697044334975369,0.01776660381311544,0.01357380161366872,0.01545530492898913,0.01487711428838426,0.01425281684349041,0.013945311038791,0.01375475563359672,0.01357931456108174,0.01357931456108174,0.01357931456108174,0.0135744009183527,0.0135744009183527,0.0135744009183527,0.0135744009183527,0.0135744009183527,0.0135744009183527,0.0135744009183527
ɔ-aw,0,0,0.2,0.20701754385964916,0.2332855093256815,0.23265412748171369,0.22752492574654,0.2361435906286405,0.23362274734455185,0.23666287372812875,0.23461050176076084,0.2329480417461564,0.2323869188454537,0.2319984176646168,0.2318891280471305,0.2318891280471305,0.2318694734762143,0.2318694734762143,0.2318694734762143,0.2318694734762143,0.2318694734762143,0.2318694734762143,0.2318694734762143
ɔ-awe,0,0,0,0,0.0032520325203252,0.00197044334975369,0.00743274053807569,0.00587435819993959,0.00525122329633607,0.00500557946755938,0.00467263306641545,0.00451127819548872,0.00438485538409646,0.00432588916459884,0.00427124435585567,0.00427124435585567,0.00426878753449115,0.00426878753449115,0.00426878753449115,0.00426878753449115,0.00426878753449115,0.00426878753449115,0.00426878753449115
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,0,0,0,0,0,0.2,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
ɔ-o,0,0,0.41666666666666663,0.28464912280701754,0.2501543411156037,0.28594193163158677,0.3219777917452336,0.3170017689951245,0.3960973863229502,0.3887003413644684,0.3913238977487682,0.38604720757116673,0.3869158693075004,0.3899230409609092,0.391507740414461,0.391507740414461,0.39176693506841775,0.39176693506841775,0.39176693506841775,0.39176693506841775,0.39176693506841775,0.39176693506841775,0.39176693506841775
ɔ-o_e,0,0,0.05333333333333333,0.02456140350877193,0.02601626016260163,0.02266009852216748,0.02913816689466484,0.02647236484445787,0.02688865019692087,0.03006535947712418,0.03007065473386717,0.03007518796992481,0.03016274559406357,0.02999172870140612,0.02988243908391978,0.02988243908391978,0.02982470378185359,0.02982470378185359,0.02982470378185359,0.02982470378185359,0.02982470378185359,0.02982470378185359,0.02982470378185359
ɔ-oa,0,0,0,0,0.0048780487804878,0.01500223914017017,0.01208390332877337,0.01118997281787979,0.01051438119107292,0.00988362824804718,0.00933584550164861,0.00902255639097744,0.00935997976220591,0.00928866832092638,0.00923402351218321,0.00923402351218321,0.0092192825839961,0.0092192825839961,0.0092192825839961,0.0092192825839961,0.0092192825839961,0.0092192825839961,0.0092192825839961
ɔ-oa_e,0,0,0,0,0,0,0,6.64451827242525e-4,0.00116959064327485,0.0010840108401084,0.00103626943005181,0.00100250626566416,9.950248756218905e-4,9.92555831265509e-4,9.92555831265509e-4,9.92555831265509e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4
ɔ-oo,0,0,0.02666666666666666,0.02105263157894736,0.01463414634146341,0.01182266009852216,0.01470773098680075,0.01205505457997152,0.01058897243107769,0.00995234090271937,0.00939221975491405,0.00900011222085063,0.00891132572431957,0.00885388571223073,0.00885388571223073,0.00885388571223073,0.00883914478404362,0.00883914478404362,0.00883914478404362,0.00883914478404362,0.00883914478404362,0.00883914478404362,0.00883914478404362
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,0.01333333333333333,0.01403508771929824,0.01300813008130081,0.00788177339901477,0.00697674418604651,0.00664451827242524,0.00701754385964912,0.0075880758807588,0.00725388601036269,0.00701754385964912,0.00696517412935323,0.00694789081885856,0.00694789081885856,0.00694789081885856,0.00693069306930693,0.00693069306930693,0.00693069306930693,0.00693069306930693,0.00693069306930693,0.00693069306930693,0.00693069306930693
ɔ-ou_e,0,0,0,0,0,0,0,6.64451827242525e-4,0.00116959064327485,0.0010840108401084,0.00103626943005181,0.00100250626566416,9.950248756218905e-4,9.92555831265509e-4,9.92555831265509e-4,9.92555831265509e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4,9.9009900990099e-4
ɔ-ough,0,0,0,0.00701754385964912,0.008130081300813,0.00591133004926108,0.00465116279069767,0.00853216550890969,0.00759040458288578,0.00717360114777618,0.00674517192651907,0.00651629072681704,0.00637490513534024,0.00631100082712985,0.00625635601838669,0.00625635601838669,0.00624898555429313,0.00624898555429313,0.00624898555429313,0.00624898555429313,0.00624898555429313,0.00624898555429313,0.00624898555429313
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,0,0,0.2,0.3,0.3,0.5333333333333333,0.46,0.3936363636363637,0.38333333333333336,0.37916666666666665,0.3825757575757576,0.3838235294117647,0.37941176470588234,0.38058823529411767,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778,0.3877777777777778
ɔɪ-oi_e,0,0,0,0.1,0.1,0.06666666666666667,0.04,0.03636363636363636,0.03333333333333333,0.03125,0.03636363636363636,0.03529411764705882,0.03529411764705882,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429
ɔɪ-oy,0,0.2,0.2,0.2,0.2,0.2,0.3,0.37,0.3833333333333333,0.3833333333333333,0.375,0.375,0.37941176470588234,0.37941176470588234,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223,0.37222222222222223
ɔɪ-oy_e,0,0,0,0,0,0,0,0,0,0.00625,0.00606060606060606,0.00588235294117647,0.00588235294117647,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00571428571428571
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,0,0.06153846153846154,0.05747126436781609,0.05523809523809524,0.04526558891454965,0.04319564779367318,0.04037750385208012,0.0362321654537055,0.03550980392156862,0.03453732503888025,0.03398858592263792,0.03354336995955493,0.03324570069827023,0.03333527391279035,0.03324142458559002,0.03324142458559002,0.03324142458559002,0.03324142458559002,0.03324142458559002,0.03324142458559002,0.03324142458559002,0.03324142458559002
ə-a,0.4,0.4,0.4453846153846154,0.5400574712643678,0.5133401814757746,0.5115229297930373,0.5167950218880992,0.528065103782416,0.525035129151918,0.5241016166338779,0.5210207737217573,0.5199556117275976,0.5181058806283044,0.5181164572557315,0.5169886343604755,0.5186774533374501,0.5188629783050258,0.5188629783050258,0.5188629783050258,0.5188629783050258,0.5188629783050258,0.5188629783050258,0.5188629783050258
ə-a_e,0,0,0.02307692307692307,0.00919540229885057,0.00476190476190476,0.01174749807544264,0.00909933507958895,0.00905624036979969,0.01311872736159187,0.0140718954248366,0.01528771384136858,0.01497798976225267,0.0156598795327119,0.0153284549305916,0.01529370670082086,0.0153175775480059,0.0153175775480059,0.0153175775480059,0.0153175775480059,0.0153175775480059,0.0153175775480059,0.0153175775480059,0.0153175775480059
ə-ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,0,0,0.005,0.00408163265306122,0.00327868852459016,0.00256410256410256,0.00238095238095238,0.00222222222222222,0.00202020202020202,0.00194174757281553,0.00384615384615384,0.00377358490566037,0.00377358490566037,0.00377358490566037,0.00377358490566037,0.00377358490566037,0.00377358490566037,0.00377358490566037,0.00377358490566037
ə-ai,0,0,0,0,0.00285714285714285,0.00138568129330254,0.00169252468265162,0.00169491525423728,0.00160284951024042,0.00147058823529411,0.00139968895800933,0.0016574927330076,0.00162721342031686,0.00160901928628572,0.00159654720266899,0.0015904909927456,0.00159015057996105,0.00159015057996105,0.00159015057996105,0.00159015057996105,0.00159015057996105,0.00159015057996105,0.00159015057996105
ə-au,0,0,0,0,0,0,0.00273972602739726,0.00166666666666666,0.00130718954248366,0.00112359550561797,0.00106951871657754,0.00106382978723404,0.00104166666666666,0.00103092783505154,0.00102564102564102,0.00101522842639593,0.00101522842639593,0.00101522842639593,0.00101522842639593,0.00101522842639593,0.00101522842639593,0.00101522842639593,0.00101522842639593
ə-au_e,0,0,0,0.00229885057471264,9.523809523809524e-4,4.618937644341802e-4,2.8208744710860365e-4,2.11864406779661e-4,1.7809439002671417e-4,1.6339869281045753e-4,1.5552099533437013e-4,1.5255530129672007e-4,1.5015015015015014e-4,1.4903129657228018e-4,1.4803849000740192e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4
ə-e,0,0.2,0.3269230769230769,0.19337803320561944,0.17571893266808522,0.1703886044671264,0.1538810256592717,0.14223194279489682,0.13524358306311465,0.12916997893503934,0.12941602356218374,0.1310374868335656,0.1306894684063809,0.13089280264892697,0.13054387978465126,0.1295094218486515,0.12946448736109187,0.12946448736109187,0.12946448736109187,0.12946448736109187,0.12946448736109187,0.12946448736109187,0.12946448736109187
ə-e_e,0,0,0,0,0,9.237875288683604e-4,0.01626032641547451,0.01163328197226502,0.01391010919998125,0.01559477124183006,0.01482698289269051,0.01435214542380046,0.0141583780312104,0.0138381419648688,0.01381332180074684,0.01369276218611521,0.01369276218611521,0.01369276218611521,0.01369276218611521,0.01369276218611521,0.01369276218611521,0.01369276218611521,0.01369276218611521
ə-ea,0,0,0,0,9.523809523809524e-4,4.618937644341802e-4,2.8208744710860365e-4,2.11864406779661e-4,5.342831700801424e-4,4.901960784313725e-4,4.665629860031104e-4,4.576659038901602e-4,0.00247065247065247,0.00238884146253237,0.00236719239309912,0.00232992391516401,0.00232992391516401,0.00232992391516401,0.00232992391516401,0.00232992391516401,0.00232992391516401,0.00232992391516401,0.00232992391516401
ə-ea_e,0,0,0,0,0,0,0,0,0,1.6339869281045753e-4,1.5552099533437013e-4,1.5255530129672007e-4,1.5015015015015014e-4,1.4903129657228018e-4,1.4803849000740192e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4
